date,location,new_vaccinations_smoothed_per_million,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred
2021-10-02,United States,2894.0,960922.0,402915967.0,121.36,56.81
2021-10-03,United States,2876.0,954810.0,403279697.0,121.47,56.85
2021-10-04,United States,2855.0,947884.0,404250838.0,121.76,56.93
2021-10-05,United States,2804.0,931078.0,405254091.0,122.06,57.01
2021-10-06,United States,2758.0,915569.0,406271451.0,122.37,57.08
2021-10-07,United States,2692.0,893636.0,407264936.0,122.67,57.16
2021-10-08,United States,2626.0,871776.0,408393899.0,123.01,57.25
2021-10-09,United States,2586.0,858534.0,408925705.0,123.17,57.3
2021-10-10,United States,2563.0,851024.0,409236862.0,123.26,57.33
2021-10-11,United States,2509.0,833064.0,410082286.0,123.52,57.4
2021-10-12,United States,2470.0,820155.0,410995174.0,123.79,57.47
2021-10-13,United States,2416.0,801989.0,411885373.0,124.06,57.54
2021-10-14,United States,2375.0,788399.0,412783727.0,124.33,57.61
2021-10-15,United States,2334.0,775039.0,413819174.0,124.64,57.69
2021-10-16,United States,2315.0,768606.0,414305946.0,124.79,57.73
2021-10-17,United States,2296.0,762332.0,414573183.0,124.87,57.76
2021-10-18,United States,2285.0,758774.0,415393705.0,125.12,57.82
2021-10-19,United States,2241.0,744186.0,416204474.0,125.36,57.88
2021-10-20,United States,2212.0,734337.0,417025733.0,125.61,57.94
2021-10-21,United States,2188.0,726479.0,417869083.0,125.86,58.0
2021-10-22,United States,2328.0,772857.0,419229176.0,126.27,58.07
2021-10-23,United States,2472.0,820703.0,420050868.0,126.52,58.11
2021-10-24,United States,2559.0,849622.0,420520535.0,126.66,58.13
2021-10-25,United States,2855.0,947735.0,422027847.0,127.11,58.19
2021-10-26,United States,3168.0,1051820.0,423567217.0,127.58,58.25
2021-10-27,United States,3503.0,1162949.0,425166377.0,128.06,58.32
2021-10-28,United States,3821.0,1268565.0,426749036.0,128.54,58.38
2021-10-29,United States,3993.0,1325742.0,428509371.0,129.07,58.45
2021-10-30,United States,3989.0,1324266.0,429320733.0,129.31,58.49
2021-10-31,United States,3973.0,1318979.0,429753386.0,129.44,58.51
2021-11-01,United States,3938.0,1307435.0,431179889.0,129.87,58.57
2021-11-02,United States,3912.0,1298773.0,432658628.0,130.32,58.62
2021-11-03,United States,3884.0,1289625.0,434193753.0,130.78,58.68
2021-11-04,United States,3895.0,1293268.0,435801909.0,131.26,58.74
2021-11-05,United States,3947.0,1310287.0,437681380.0,131.83,58.81
2021-11-06,United States,4037.0,1340258.0,438702539.0,132.14,58.84
2021-11-07,United States,4086.0,1356711.0,439250364.0,132.3,58.86
2021-11-08,United States,4092.0,1358435.0,440688936.0,132.73,58.91
2021-11-09,United States,4149.0,1377347.0,442300055.0,133.22,58.96
2021-11-10,United States,4235.0,1406181.0,444037020.0,133.74,59.01
2021-11-11,United States,4221.0,1401535.0,445612656.0,134.22,59.06
2021-11-12,United States,4253.0,1412002.0,447565395.0,134.81,59.12
2021-11-13,United States,4310.0,1431013.0,448719633.0,135.15,59.15
2021-11-14,United States,4320.0,1434412.0,449291250.0,135.33,59.17
2021-11-15,United States,4358.0,1446753.0,450816209.0,135.78,59.22
2021-11-16,United States,4376.0,1452828.0,452469852.0,136.28,59.27
2021-11-17,United States,4372.0,1451652.0,454198587.0,136.8,59.32
2021-11-18,United States,4449.0,1477215.0,455953161.0,137.33,59.37
2021-11-19,United States,4486.0,1489234.0,457990031.0,137.95,59.43
2021-11-20,United States,4511.0,1497831.0,459204447.0,138.31,59.46
2021-11-21,United States,4537.0,1506168.0,459834424.0,138.5,59.48
2021-11-22,United States,4643.0,1541641.0,461607695.0,139.03,59.53
2021-11-23,United States,4683.0,1554822.0,463353603.0,139.56,59.58
2021-11-24,United States,4520.0,1500633.0,464703017.0,139.97,59.62
2021-11-25,United States,3776.0,1253543.0,464727965.0,139.97,59.62
2021-11-26,United States,3406.0,1130831.0,465905848.0,140.33,59.68
2021-11-27,United States,3258.0,1081849.0,466777391.0,140.59,59.73
2021-11-28,United States,3235.0,1073957.0,467352124.0,140.76,59.78
2021-11-29,United States,3172.0,1053279.0,468980648.0,141.26,59.88
2021-11-30,United States,3230.0,1072255.0,470859387.0,141.82,60.0
2021-12-01,United States,3547.0,1177736.0,472947172.0,142.45,60.12
2021-12-02,United States,4443.0,1474980.0,475052825.0,143.08,60.23
2021-12-03,United States,4956.0,1645573.0,477424856.0,143.8,60.38
2021-12-04,United States,5203.0,1727324.0,478868662.0,144.23,60.51
2021-12-05,United States,5260.0,1746291.0,479576162.0,144.45,60.57
2021-12-06,United States,5324.0,1767467.0,481352916.0,144.98,60.66
2021-12-07,United States,5316.0,1764953.0,483214055.0,145.54,60.76
2021-12-08,United States,5223.0,1734241.0,485086860.0,146.11,60.87
2021-12-09,United States,5122.0,1700455.0,486956010.0,146.67,60.96
2021-12-10,United States,4980.0,1653483.0,488999238.0,147.29,61.08
2021-12-11,United States,4885.0,1621753.0,490220933.0,147.65,61.18
2021-12-12,United States,4845.0,1608562.0,490836096.0,147.84,61.22
2021-12-13,United States,4757.0,1579383.0,492408598.0,148.31,61.3
2021-12-14,United States,4672.0,1551056.0,494071444.0,148.81,61.38
2021-12-15,United States,4581.0,1520934.0,495733398.0,149.31,61.46
2021-12-16,United States,4481.0,1487792.0,497370556.0,149.81,61.51
2021-12-17,United States,4408.0,1463357.0,499242737.0,150.37,61.58
2021-12-18,United States,4351.0,1444640.0,500333414.0,150.7,61.63
2021-12-19,United States,4355.0,1446027.0,500958287.0,150.89,61.65
2021-12-20,United States,4445.0,1475831.0,502739418.0,151.42,61.72
2021-12-21,United States,4550.0,1510627.0,504645835.0,152.0,61.79
2021-12-22,United States,4610.0,1530399.0,506446189.0,152.54,61.86
2021-12-23,United States,4512.0,1497887.0,507855766.0,152.96,61.91
2021-12-24,United States,3865.0,1283146.0,508224762.0,153.08,61.93
2021-12-25,United States,3398.0,1128149.0,508230460.0,153.08,61.93
2021-12-26,United States,3330.0,1105512.0,508696868.0,153.22,61.95
2021-12-27,United States,3197.0,1061471.0,510169713.0,153.66,62.02
2021-12-28,United States,3076.0,1021411.0,511795712.0,154.15,62.09
2021-12-29,United States,2993.0,993611.0,513401463.0,154.63,62.16
2021-12-30,United States,3017.0,1001798.0,514868350.0,155.08,62.22
2021-12-31,United States,3110.0,1032606.0,515453006.0,155.25,62.25
2022-01-01,United States,3148.0,1045206.0,515546899.0,155.28,62.25
2022-01-02,United States,3155.0,1047434.0,516028908.0,155.43,62.28
2022-01-03,United States,3031.0,1006232.0,517213338.0,155.78,62.34
2022-01-04,United States,2912.0,966858.0,518563717.0,156.19,62.4
2022-01-05,United States,2813.0,934010.0,519939534.0,156.6,62.46
2022-01-06,United States,2780.0,923138.0,521330314.0,157.02,62.52
2022-01-07,United States,3194.0,1060536.0,522876760.0,157.49,62.59
2022-01-08,United States,3576.0,1187301.0,523858008.0,157.78,62.64
2022-01-09,United States,3574.0,1186456.0,524334097.0,157.93,62.66
2022-01-10,United States,3574.0,1186519.0,525518969.0,158.28,62.72
2022-01-11,United States,3521.0,1169154.0,526747797.0,158.65,62.78
2022-01-12,United States,3455.0,1147218.0,527970058.0,159.02,62.83
2022-01-13,United States,3371.0,1119092.0,529163961.0,159.38,62.89
2022-01-14,United States,3285.0,1090746.0,530511984.0,159.79,62.93
2022-01-15,United States,3174.0,1053738.0,531234175.0,160.01,62.96
2022-01-16,United States,3126.0,1037880.0,531599254.0,160.12,62.98
2022-01-17,United States,2941.0,976361.0,532353494.0,160.34,63.01
2022-01-18,United States,2798.0,928819.0,533249532.0,160.61,63.07
2022-01-19,United States,2645.0,878109.0,534116822.0,160.87,63.12
2022-01-20,United States,2479.0,823046.0,534925285.0,161.12,63.16
2022-01-21,United States,2292.0,760975.0,535838811.0,161.39,63.21
2022-01-22,United States,2208.0,733200.0,536366576.0,161.55,63.23
2022-01-23,United States,2174.0,721635.0,536650702.0,161.64,63.24
2022-01-24,United States,2045.0,678975.0,537106319.0,161.77,63.27
2022-01-25,United States,1688.0,560289.0,537171553.0,161.79,63.28
2022-01-26,United States,1314.0,436390.0,537171553.0,161.79,63.28
2022-01-27,United States,,,,,
